time;target;temp;осадки;ясно;day;month;year
7.0;492.117;0.7;0;0;22;12;2020
8.0;547.746;0.4;0;0;22;12;2020
9.0;601.773;0.4;0;0;22;12;2020
10.0;623.024;2.0;0;0;22;12;2020
11.0;634.547;2.5;0;0;22;12;2020
12.0;633.83;2.8;0;0;22;12;2020
13.0;631.139;2.8;0;1;22;12;2020
14.0;641.242;2.6;0;1;22;12;2020
15.0;643.91;2.3;0;1;22;12;2020
16.0;651.31;1.8;0;0;22;12;2020
17.0;665.588;1.2;0;0;22;12;2020
18.0;666.491;0.8;0;0;22;12;2020
19.0;661.727;0.5;0;0;22;12;2020
20.0;639.887;0.4;0;0;22;12;2020
21.0;620.119;0.3;0;0;22;12;2020
22.0;602.656;0.4;0;0;22;12;2020
23.0;566.938;0.2;0;0;22;12;2020
0.0;515.875;-0.0;0;0;23;12;2020
1.0;476.571;-0.0;0;0;23;12;2020
2.0;453.24;-0.1;1;0;23;12;2020
3.0;441.24;-0.3;1;0;23;12;2020
4.0;435.364;-0.4;0;0;23;12;2020
5.0;434.157;-0.9;1;0;23;12;2020
6.0;449.206;-1.1;0;0;23;12;2020
7.0;491.761;-1.3;1;0;23;12;2020
8.0;547.229;-1.6;0;0;23;12;2020
9.0;594.477;-1.8;0;0;23;12;2020
10.0;612.588;-0.3;1;0;23;12;2020
11.0;623.753;0.0;1;0;23;12;2020
12.0;621.937;0.5;0;0;23;12;2020
13.0;613.699;0.8;0;0;23;12;2020
14.0;615.859;1.0;0;0;23;12;2020
15.0;614.236;0.9;0;0;23;12;2020
16.0;619.648;0.7;0;0;23;12;2020
17.0;639.489;0.1;0;0;23;12;2020
18.0;644.842;-0.4;0;0;23;12;2020
19.0;639.879;-0.8;0;0;23;12;2020
20.0;627.4;-0.9;0;0;23;12;2020
21.0;610.639;-1.0;0;0;23;12;2020
22.0;594.15;-0.9;0;0;23;12;2020
23.0;559.369;-0.9;0;0;23;12;2020
0.0;510.062;-0.9;0;0;24;12;2020
1.0;475.473;-0.8;0;0;24;12;2020
2.0;449.135;-0.8;0;0;24;12;2020
3.0;438.391;-0.7;0;0;24;12;2020
4.0;431.59;-0.8;0;0;24;12;2020
5.0;432.174;-0.8;0;0;24;12;2020
6.0;449.792;-0.7;0;0;24;12;2020
7.0;496.024;-0.7;0;0;24;12;2020
8.0;551.11;-0.6;0;0;24;12;2020
9.0;609.614;-0.4;0;0;24;12;2020
10.0;633.336;0.5;0;0;24;12;2020
11.0;648.051;1.0;0;0;24;12;2020
12.0;647.527;1.6;0;1;24;12;2020
13.0;639.713;2.0;0;1;24;12;2020
14.0;642.051;2.1;0;1;24;12;2020
15.0;641.277;1.8;0;1;24;12;2020
16.0;642.72;1.3;0;1;24;12;2020
17.0;655.982;0.4;0;1;24;12;2020
18.0;658.794;-0.3;0;1;24;12;2020
19.0;648.806;-0.6;0;1;24;12;2020
20.0;631.99;-0.6;0;1;24;12;2020
21.0;619.785;-0.5;0;1;24;12;2020
22.0;610.958;-0.3;0;1;24;12;2020
23.0;578.017;-0.2;0;1;24;12;2020
0.0;522.8;-0.3;0;1;25;12;2020
1.0;484.224;-1.1;0;1;25;12;2020
2.0;459.9;-0.7;0;1;25;12;2020
3.0;443.913;1.3;0;1;25;12;2020
4.0;436.446;3.1;0;1;25;12;2020
5.0;435.385;4.2;0;1;25;12;2020
6.0;451.086;4.9;0;0;25;12;2020
7.0;492.977;5.5;0;0;25;12;2020
8.0;549.04;6.0;0;0;25;12;2020
9.0;598.654;6.4;0;0;25;12;2020
10.0;620.508;7.1;0;0;25;12;2020
11.0;630.8;8.4;0;0;25;12;2020
12.0;629.804;8.7;0;0;25;12;2020
13.0;625.107;8.6;0;0;25;12;2020
14.0;619.971;8.7;1;0;25;12;2020
15.0;621.281;8.6;1;0;25;12;2020
16.0;622.161;8.3;1;0;25;12;2020
17.0;636.257;8.3;0;0;25;12;2020
18.0;647.781;8.6;0;0;25;12;2020
19.0;642.031;9.0;0;0;25;12;2020
20.0;624.748;9.3;0;0;25;12;2020
21.0;606.705;9.7;0;0;25;12;2020
22.0;595.156;9.9;0;0;25;12;2020
23.0;567.306;10.2;0;0;25;12;2020
0.0;521.988;10.6;0;0;26;12;2020
1.0;488.4;10.8;0;0;26;12;2020
2.0;459.707;10.9;0;0;26;12;2020
3.0;449.94;10.9;1;0;26;12;2020
4.0;441.062;10.7;0;0;26;12;2020
5.0;439.464;11.2;0;0;26;12;2020
6.0;448.747;11.6;0;0;26;12;2020
7.0;472.949;12.0;0;0;26;12;2020
8.0;508.269;12.1;0;0;26;12;2020
9.0;556.768;12.4;0;0;26;12;2020
10.0;585.049;12.5;1;0;26;12;2020
11.0;608.376;13.0;0;0;26;12;2020
12.0;612.584;13.3;0;0;26;12;2020
13.0;606.708;13.6;0;0;26;12;2020
14.0;611.801;13.6;0;0;26;12;2020
15.0;605.759;13.5;0;0;26;12;2020
16.0;602.876;13.3;0;0;26;12;2020
17.0;623.381;13.0;0;0;26;12;2020
18.0;642.753;12.9;0;0;26;12;2020
19.0;635.792;12.9;0;0;26;12;2020
20.0;619.592;12.9;0;0;26;12;2020
21.0;599.372;12.8;1;0;26;12;2020
22.0;583.93;12.6;0;0;26;12;2020
23.0;556.261;12.5;1;0;26;12;2020
0.0;519.055;12.5;1;0;27;12;2020
1.0;485.015;12.5;1;0;27;12;2020
2.0;455.341;12.4;1;0;27;12;2020
3.0;443.559;12.5;0;0;27;12;2020
4.0;435.652;12.5;0;0;27;12;2020
5.0;433.548;12.6;0;0;27;12;2020
6.0;441.957;12.6;0;0;27;12;2020
7.0;459.827;12.6;0;0;27;12;2020
8.0;487.085;12.2;0;0;27;12;2020
9.0;521.812;12.1;1;0;27;12;2020
10.0;563.154;12.4;1;0;27;12;2020
11.0;592.657;12.6;1;0;27;12;2020
12.0;601.818;12.8;1;0;27;12;2020
13.0;599.676;12.7;1;0;27;12;2020
14.0;598.385;12.6;1;0;27;12;2020
15.0;595.305;12.3;0;0;27;12;2020
16.0;596.691;12.0;1;0;27;12;2020
17.0;621.213;11.5;1;0;27;12;2020
18.0;644.179;10.5;0;0;27;12;2020
19.0;643.141;9.4;0;0;27;12;2020
20.0;627.098;8.5;0;0;27;12;2020
21.0;609.835;8.1;0;0;27;12;2020
22.0;592.783;8.4;0;0;27;12;2020
23.0;560.784;8.2;0;0;27;12;2020
0.0;515.976;8.0;0;0;28;12;2020
1.0;480.746;7.8;0;0;28;12;2020
2.0;457.422;7.7;0;0;28;12;2020
3.0;444.323;7.6;0;0;28;12;2020
4.0;436.944;7.5;0;0;28;12;2020
5.0;436.297;7.1;0;0;28;12;2020
6.0;452.831;6.8;0;0;28;12;2020
7.0;496.208;6.6;0;0;28;12;2020
8.0;548.623;6.5;0;0;28;12;2020
9.0;608.094;6.8;0;0;28;12;2020
10.0;640.281;8.6;0;0;28;12;2020
11.0;657.692;10.6;0;1;28;12;2020
12.0;658.701;12.4;0;0;28;12;2020
13.0;652.559;13.7;0;1;28;12;2020
14.0;654.71;14.4;0;1;28;12;2020
15.0;650.224;14.2;0;0;28;12;2020
16.0;646.342;13.2;0;1;28;12;2020
17.0;657.964;11.6;0;1;28;12;2020
18.0;661.598;10.4;0;1;28;12;2020
19.0;654.783;9.8;0;1;28;12;2020
20.0;635.902;9.3;0;1;28;12;2020
21.0;616.208;9.0;0;1;28;12;2020
22.0;599.713;8.8;0;1;28;12;2020
23.0;568.036;9.0;0;1;28;12;2020
0.0;517.431;9.5;0;1;29;12;2020
1.0;480.424;10.1;0;1;29;12;2020
2.0;454.837;10.6;0;1;29;12;2020
3.0;442.632;10.9;0;1;29;12;2020
4.0;435.879;11.0;0;1;29;12;2020
5.0;435.602;11.1;0;1;29;12;2020
6.0;449.305;11.1;0;0;29;12;2020
7.0;492.965;11.0;0;1;29;12;2020
8.0;540.783;11.0;0;1;29;12;2020
9.0;596.193;11.2;0;1;29;12;2020
10.0;624.627;12.3;0;1;29;12;2020
11.0;639.604;13.4;0;1;29;12;2020
12.0;641.873;14.1;0;1;29;12;2020
13.0;635.853;14.6;0;1;29;12;2020
14.0;639.937;14.6;0;1;29;12;2020
15.0;637.176;14.2;0;1;29;12;2020
16.0;635.815;13.5;0;1;29;12;2020
17.0;650.158;12.6;0;1;29;12;2020
18.0;653.109;12.0;0;1;29;12;2020
19.0;650.678;11.6;0;1;29;12;2020
20.0;632.785;11.3;0;1;29;12;2020
21.0;613.58;10.9;0;1;29;12;2020
22.0;597.331;10.6;0;1;29;12;2020
23.0;563.992;10.6;0;1;29;12;2020
0.0;516.402;10.6;0;1;30;12;2020
1.0;478.002;10.5;0;1;30;12;2020
2.0;459.255;10.2;0;1;30;12;2020
3.0;444.285;9.6;0;1;30;12;2020
4.0;435.291;8.6;0;1;30;12;2020
5.0;435.974;7.7;0;1;30;12;2020
6.0;449.41;7.0;0;1;30;12;2020
7.0;478.882;6.6;0;1;30;12;2020
8.0;528.203;6.4;0;1;30;12;2020
9.0;583.479;6.8;0;1;30;12;2020
10.0;608.852;9.4;0;1;30;12;2020
11.0;623.693;13.3;0;1;30;12;2020
12.0;623.653;14.9;0;1;30;12;2020
13.0;612.873;15.5;0;1;30;12;2020
14.0;608.872;15.6;0;1;30;12;2020
15.0;606.104;15.2;0;1;30;12;2020
16.0;605.995;14.6;0;1;30;12;2020
17.0;618.433;13.3;0;1;30;12;2020
18.0;633.775;11.8;0;1;30;12;2020
19.0;633.218;10.6;0;1;30;12;2020
20.0;618.874;9.6;0;1;30;12;2020
21.0;604.302;8.6;0;1;30;12;2020
22.0;591.012;7.6;0;1;30;12;2020
23.0;565.015;7.5;0;1;30;12;2020
0.0;520.982;7.6;0;1;31;12;2020
1.0;480.548;7.5;0;1;31;12;2020
2.0;455.502;7.2;0;1;31;12;2020
3.0;437.315;7.0;0;1;31;12;2020
4.0;426.548;6.6;0;1;31;12;2020
5.0;424.647;6.4;0;1;31;12;2020
6.0;431.662;6.5;0;1;31;12;2020
7.0;445.41;6.2;0;1;31;12;2020
8.0;478.861;5.6;0;1;31;12;2020
9.0;520.082;5.9;0;1;31;12;2020
10.0;546.698;8.6;0;1;31;12;2020
11.0;572.845;12.7;0;1;31;12;2020
12.0;573.718;13.8;0;1;31;12;2020
13.0;569.473;14.3;0;1;31;12;2020
14.0;563.351;14.5;0;1;31;12;2020
15.0;556.494;14.2;0;1;31;12;2020
16.0;556.481;13.6;0;1;31;12;2020
17.0;579.062;12.6;0;1;31;12;2020
18.0;616.324;11.6;0;1;31;12;2020
19.0;620.739;10.7;0;1;31;12;2020
20.0;613.103;10.0;0;1;31;12;2020
21.0;599.958;9.3;0;1;31;12;2020
22.0;575.322;8.5;0;1;31;12;2020
23.0;539.237;7.6;0;1;31;12;2020
0.0;498.408;7.2;0;1;1;1;2021
1.0;479.057;7.2;0;1;1;1;2021
2.0;470.353;7.3;0;1;1;1;2021
3.0;452.482;7.6;0;1;1;1;2021
4.0;439.742;8.3;0;1;1;1;2021
5.0;429.814;9.0;0;1;1;1;2021
6.0;426.587;9.5;0;1;1;1;2021
7.0;429.775;9.9;0;1;1;1;2021
8.0;437.067;10.2;0;1;1;1;2021
9.0;444.222;10.7;0;1;1;1;2021
10.0;447.099;11.9;0;1;1;1;2021
11.0;471.548;13.0;0;1;1;1;2021
12.0;493.436;13.7;0;1;1;1;2021
13.0;503.509;14.0;0;1;1;1;2021
14.0;508.039;14.0;0;1;1;1;2021
15.0;508.993;13.7;0;1;1;1;2021
16.0;508.31;13.0;0;1;1;1;2021
17.0;526.422;12.1;0;1;1;1;2021
18.0;547.29;11.6;0;1;1;1;2021
19.0;549.329;11.4;0;1;1;1;2021
20.0;544.368;11.3;0;1;1;1;2021
21.0;540.053;11.2;0;1;1;1;2021
22.0;531.706;11.1;0;1;1;1;2021
23.0;513.923;11.0;0;1;1;1;2021
0.0;487.901;10.9;0;1;2;1;2021
1.0;460.346;10.7;0;1;2;1;2021
2.0;439.091;10.6;0;1;2;1;2021
3.0;430.699;10.4;0;1;2;1;2021
4.0;423.397;10.3;0;1;2;1;2021
5.0;420.661;10.1;0;0;2;1;2021
6.0;423.891;9.8;0;0;2;1;2021
7.0;436.517;9.1;0;0;2;1;2021
8.0;455.417;8.4;0;0;2;1;2021
9.0;476.957;8.4;0;0;2;1;2021
10.0;498.942;10.1;0;0;2;1;2021
11.0;528.855;11.6;0;0;2;1;2021
12.0;543.497;12.3;0;0;2;1;2021
13.0;543.533;12.7;0;0;2;1;2021
14.0;537.638;12.9;0;0;2;1;2021
15.0;531.425;12.9;0;0;2;1;2021
16.0;527.924;12.6;0;0;2;1;2021
17.0;542.916;11.6;0;0;2;1;2021
18.0;571.033;10.8;0;0;2;1;2021
19.0;570.054;10.2;0;0;2;1;2021
20.0;562.26;9.7;0;0;2;1;2021
21.0;556.151;9.3;0;0;2;1;2021
22.0;543.538;9.0;0;0;2;1;2021
23.0;522.421;8.5;0;0;2;1;2021
0.0;492.007;8.1;0;0;3;1;2021
1.0;463.077;7.9;0;0;3;1;2021
2.0;441.267;7.7;0;0;3;1;2021
3.0;426.032;7.7;0;0;3;1;2021
4.0;418.975;7.6;0;0;3;1;2021
5.0;416.499;7.3;0;0;3;1;2021
6.0;421.133;7.1;0;0;3;1;2021
7.0;435.654;6.8;0;0;3;1;2021
8.0;456.547;6.5;0;0;3;1;2021
9.0;487.418;6.4;0;0;3;1;2021
10.0;514.306;6.7;0;0;3;1;2021
11.0;548.51;7.6;0;0;3;1;2021
12.0;565.004;8.6;0;0;3;1;2021
13.0;572.713;9.5;0;0;3;1;2021
14.0;574.762;10.2;0;1;3;1;2021
15.0;573.123;10.5;0;1;3;1;2021
16.0;572.676;10.0;0;1;3;1;2021
17.0;584.686;8.9;0;1;3;1;2021
18.0;600.419;8.1;0;1;3;1;2021
19.0;596.684;7.5;0;1;3;1;2021
20.0;588.667;6.9;0;1;3;1;2021
21.0;577.11;6.4;0;1;3;1;2021
22.0;563.946;5.9;0;1;3;1;2021
23.0;538.226;5.5;0;1;3;1;2021
0.0;508.848;5.3;0;1;4;1;2021
1.0;476.822;4.9;0;0;4;1;2021
2.0;457.258;4.8;0;0;4;1;2021
3.0;440.999;5.0;0;0;4;1;2021
4.0;432.585;5.2;0;0;4;1;2021
5.0;428.449;5.2;0;0;4;1;2021
6.0;437.771;5.2;0;1;4;1;2021
7.0;453.548;5.2;0;0;4;1;2021
8.0;482.398;5.1;0;0;4;1;2021
9.0;524.53;5.5;0;0;4;1;2021
10.0;557.418;6.7;0;0;4;1;2021
11.0;590.827;8.7;0;0;4;1;2021
12.0;607.055;10.8;0;1;4;1;2021
13.0;606.165;12.1;0;1;4;1;2021
14.0;604.819;12.6;0;1;4;1;2021
15.0;604.153;12.2;0;1;4;1;2021
16.0;602.066;11.1;0;1;4;1;2021
17.0;611.342;9.3;0;1;4;1;2021
18.0;628.04;8.0;0;1;4;1;2021
19.0;622.054;7.4;0;1;4;1;2021
20.0;610.766;7.2;0;1;4;1;2021
21.0;597.512;7.2;0;1;4;1;2021
22.0;576.266;7.3;0;1;4;1;2021
23.0;551.458;7.3;0;1;4;1;2021
0.0;518.855;7.4;0;1;5;1;2021
1.0;484.369;7.6;0;1;5;1;2021
2.0;461.625;7.8;0;1;5;1;2021
3.0;444.944;8.0;0;1;5;1;2021
4.0;437.76;8.1;0;1;5;1;2021
5.0;436.288;8.2;0;1;5;1;2021
6.0;442.002;8.2;0;1;5;1;2021
7.0;461.887;8.0;0;1;5;1;2021
8.0;490.979;7.6;0;1;5;1;2021
9.0;533.04;7.5;0;1;5;1;2021
10.0;565.61;8.5;0;1;5;1;2021
11.0;600.925;10.9;0;1;5;1;2021
12.0;616.448;12.9;0;1;5;1;2021
13.0;617.537;13.8;0;1;5;1;2021
14.0;621.074;13.9;0;1;5;1;2021
15.0;624.985;13.8;0;1;5;1;2021
16.0;628.155;13.2;0;1;5;1;2021
17.0;637.635;12.3;0;1;5;1;2021
18.0;646.496;11.8;0;1;5;1;2021
19.0;638.812;11.6;0;1;5;1;2021
20.0;621.538;11.7;0;0;5;1;2021
21.0;605.163;11.8;0;0;5;1;2021
22.0;582.605;11.8;0;1;5;1;2021
23.0;554.591;11.7;0;1;5;1;2021
0.0;521.675;11.6;0;0;6;1;2021
1.0;488.85;11.5;0;0;6;1;2021
2.0;463.011;11.4;0;0;6;1;2021
3.0;448.841;11.3;0;0;6;1;2021
4.0;439.9;11.3;0;0;6;1;2021
5.0;436.51;11.3;1;0;6;1;2021
6.0;445.51;11.2;1;0;6;1;2021
7.0;464.358;10.4;1;0;6;1;2021
8.0;492.978;10.3;1;0;6;1;2021
9.0;532.641;10.3;0;0;6;1;2021
10.0;564.038;11.1;1;0;6;1;2021
11.0;598.231;11.6;0;0;6;1;2021
12.0;615.478;12.0;1;0;6;1;2021
13.0;618.646;11.7;1;0;6;1;2021
14.0;616.857;11.5;1;0;6;1;2021
15.0;616.076;11.2;1;0;6;1;2021
16.0;616.863;10.8;1;0;6;1;2021
17.0;629.79;10.1;1;0;6;1;2021
18.0;646.835;9.8;0;0;6;1;2021
19.0;633.925;9.8;0;0;6;1;2021
20.0;615.801;9.9;0;0;6;1;2021
21.0;600.433;10.0;0;0;6;1;2021
22.0;580.689;10.2;0;0;6;1;2021
23.0;554.799;10.3;0;0;6;1;2021
0.0;521.855;10.2;0;0;7;1;2021
1.0;490.28;10.0;0;1;7;1;2021
2.0;464.35;10.0;0;1;7;1;2021
3.0;447.279;10.0;0;1;7;1;2021
4.0;438.612;10.0;0;1;7;1;2021
5.0;435.289;10.0;0;1;7;1;2021
6.0;440.401;9.9;0;0;7;1;2021
7.0;456.202;9.7;0;0;7;1;2021
8.0;477.269;9.5;0;0;7;1;2021
9.0;498.914;9.7;0;0;7;1;2021
10.0;522.119;11.3;0;0;7;1;2021
11.0;553.685;12.8;0;0;7;1;2021
12.0;571.825;13.8;0;0;7;1;2021
13.0;580.405;14.4;0;1;7;1;2021
14.0;577.585;14.7;0;0;7;1;2021
15.0;576.094;14.4;0;0;7;1;2021
16.0;575.875;13.8;0;0;7;1;2021
17.0;589.785;13.3;0;0;7;1;2021
18.0;606.695;13.0;0;0;7;1;2021
19.0;602.644;12.8;0;0;7;1;2021
20.0;592.811;12.6;0;0;7;1;2021
21.0;583.988;12.4;0;0;7;1;2021
22.0;568.737;11.8;0;0;7;1;2021
23.0;545.839;11.5;0;0;7;1;2021
0.0;514.121;11.2;0;0;8;1;2021
1.0;485.265;11.1;0;0;8;1;2021
2.0;461.549;11.3;0;0;8;1;2021
3.0;448.54;11.5;0;0;8;1;2021
4.0;439.78;11.6;0;0;8;1;2021
5.0;434.934;11.7;1;0;8;1;2021
6.0;442.221;11.7;1;0;8;1;2021
7.0;461.487;11.6;1;0;8;1;2021
8.0;485.693;11.4;1;0;8;1;2021
9.0;524.606;11.6;1;0;8;1;2021
10.0;555.396;12.7;1;0;8;1;2021
11.0;589.745;13.1;1;0;8;1;2021
12.0;606.597;13.6;0;0;8;1;2021
13.0;607.327;13.9;0;0;8;1;2021
14.0;605.148;13.9;0;0;8;1;2021
15.0;602.023;13.8;0;0;8;1;2021
16.0;602.129;13.6;0;0;8;1;2021
17.0;613.681;13.5;0;0;8;1;2021
18.0;634.982;13.5;0;0;8;1;2021
19.0;631.514;13.5;0;0;8;1;2021
20.0;616.325;13.4;0;0;8;1;2021
21.0;602.496;13.0;0;0;8;1;2021
22.0;586.466;13.3;0;0;8;1;2021
23.0;558.165;13.4;0;0;8;1;2021
0.0;523.43;13.3;0;0;9;1;2021
1.0;493.175;13.5;0;0;9;1;2021
2.0;468.958;13.7;0;0;9;1;2021
3.0;457.07;13.9;0;0;9;1;2021
4.0;449.361;13.9;0;0;9;1;2021
5.0;449.462;13.9;0;0;9;1;2021
6.0;455.327;13.9;0;0;9;1;2021
7.0;475.689;13.8;0;0;9;1;2021
8.0;504.704;13.8;0;0;9;1;2021
9.0;536.712;13.8;0;0;9;1;2021
10.0;562.9;14.1;0;0;9;1;2021
11.0;591.479;14.5;0;0;9;1;2021
12.0;603.676;14.6;0;0;9;1;2021
13.0;602.653;14.4;0;0;9;1;2021
14.0;600.489;14.4;1;0;9;1;2021
15.0;601.865;13.7;1;0;9;1;2021
16.0;603.045;13.3;0;0;9;1;2021
17.0;615.266;13.1;0;0;9;1;2021
18.0;640.203;12.9;1;0;9;1;2021
19.0;638.759;12.9;1;0;9;1;2021
20.0;622.05;12.7;1;0;9;1;2021
21.0;611.478;12.4;1;0;9;1;2021
22.0;589.713;11.4;1;0;9;1;2021
23.0;562.472;11.0;1;0;9;1;2021
0.0;528.296;10.4;1;0;10;1;2021
1.0;495.719;9.6;1;0;10;1;2021
2.0;470.756;8.5;1;0;10;1;2021
3.0;454.88;7.2;1;0;10;1;2021
4.0;446.5;5.7;1;0;10;1;2021
5.0;441.414;4.7;1;0;10;1;2021
6.0;445.88;4.1;1;0;10;1;2021
7.0;460.451;3.5;1;0;10;1;2021
8.0;486.032;3.0;1;0;10;1;2021
9.0;518.059;2.7;1;0;10;1;2021
10.0;546.53;2.8;1;0;10;1;2021
11.0;582.498;2.7;1;0;10;1;2021
12.0;599.252;2.6;1;0;10;1;2021
13.0;604.361;2.3;1;0;10;1;2021
14.0;599.946;2.2;1;0;10;1;2021
15.0;595.918;2.3;1;0;10;1;2021
16.0;598.467;2.3;1;0;10;1;2021
17.0;610.357;2.3;1;0;10;1;2021
18.0;640.312;1.9;0;0;10;1;2021
19.0;638.605;1.6;0;0;10;1;2021
20.0;630.619;1.4;0;0;10;1;2021
21.0;619.197;1.2;0;0;10;1;2021
22.0;598.578;1.2;0;0;10;1;2021
23.0;566.349;1.1;0;0;10;1;2021
0.0;523.978;0.9;0;0;11;1;2021
1.0;487.763;0.8;0;0;11;1;2021
2.0;462.63;0.6;0;0;11;1;2021
3.0;449.201;0.5;0;0;11;1;2021
4.0;443.269;0.5;0;0;11;1;2021
5.0;443.836;0.4;0;0;11;1;2021
6.0;457.678;0.6;0;0;11;1;2021
7.0;499.343;0.7;0;0;11;1;2021
8.0;558.251;0.8;0;0;11;1;2021
9.0;609.81;1.0;1;0;11;1;2021
10.0;642.994;1.3;0;0;11;1;2021
11.0;661.575;1.5;1;0;11;1;2021
12.0;666.396;2.5;0;0;11;1;2021
13.0;661.629;3.1;0;0;11;1;2021
14.0;664.985;3.3;0;0;11;1;2021
15.0;661.111;2.9;1;0;11;1;2021
16.0;657.179;2.1;1;0;11;1;2021
17.0;660.221;1.2;1;0;11;1;2021
18.0;671.33;0.9;1;0;11;1;2021
19.0;666.955;0.8;1;0;11;1;2021
20.0;652.359;0.9;1;0;11;1;2021
21.0;636.186;1.0;1;0;11;1;2021
22.0;615.431;1.7;1;0;11;1;2021
23.0;579.572;1.7;0;0;11;1;2021
0.0;537.152;1.6;0;0;12;1;2021
1.0;500.609;1.5;0;0;12;1;2021
2.0;476.213;1.3;0;0;12;1;2021
3.0;464.683;1.2;0;0;12;1;2021
4.0;459.363;1.2;0;0;12;1;2021
5.0;460.517;1.2;0;0;12;1;2021
6.0;474.755;1.3;0;0;12;1;2021
7.0;511.87;1.3;0;0;12;1;2021
8.0;567.733;1.4;0;0;12;1;2021
9.0;621.504;1.7;0;0;12;1;2021
10.0;649.567;3.0;0;0;12;1;2021
11.0;668.153;3.5;1;0;12;1;2021
12.0;674.277;3.4;1;0;12;1;2021
13.0;668.939;3.9;1;0;12;1;2021
14.0;675.041;4.4;1;0;12;1;2021
15.0;674.237;5.1;1;0;12;1;2021
16.0;670.01;6.0;1;0;12;1;2021
17.0;674.561;6.7;1;0;12;1;2021
18.0;689.101;6.9;1;0;12;1;2021
19.0;685.808;6.8;1;0;12;1;2021
20.0;668.824;7.1;1;0;12;1;2021
21.0;652.918;7.9;1;0;12;1;2021
22.0;634.194;5.3;1;0;12;1;2021
23.0;598.476;5.7;0;0;12;1;2021
0.0;555.955;7.5;0;0;13;1;2021
1.0;519.982;10.0;0;0;13;1;2021
2.0;494.416;12.0;0;0;13;1;2021
3.0;481.666;13.7;0;0;13;1;2021
4.0;469.035;15.5;0;0;13;1;2021
5.0;463.518;16.4;0;0;13;1;2021
6.0;478.062;16.4;0;0;13;1;2021
7.0;519.191;16.1;0;0;13;1;2021
8.0;571.391;16.0;0;0;13;1;2021
9.0;613.926;15.8;0;0;13;1;2021
10.0;642.162;15.2;0;0;13;1;2021
11.0;658.303;15.3;0;0;13;1;2021
12.0;659.307;15.2;0;0;13;1;2021
13.0;652.351;14.6;1;0;13;1;2021
14.0;652.959;13.5;1;0;13;1;2021
15.0;648.411;12.6;1;0;13;1;2021
16.0;646.364;12.0;1;0;13;1;2021
17.0;651.632;10.8;1;0;13;1;2021
18.0;672.997;10.3;1;0;13;1;2021
19.0;671.868;9.9;1;0;13;1;2021
20.0;656.091;9.6;1;0;13;1;2021
21.0;640.364;9.3;1;0;13;1;2021
22.0;618.765;8.9;1;0;13;1;2021
23.0;587.842;8.7;1;0;13;1;2021
0.0;547.516;8.6;1;0;14;1;2021
1.0;512.544;8.1;1;0;14;1;2021
2.0;486.83;7.3;1;0;14;1;2021
3.0;474.667;6.6;0;0;14;1;2021
4.0;469.736;5.8;1;0;14;1;2021
5.0;467.957;5.0;1;0;14;1;2021
6.0;484.864;4.3;0;0;14;1;2021
7.0;525.482;3.7;0;0;14;1;2021
8.0;574.473;3.3;0;0;14;1;2021
9.0;625.081;3.1;0;0;14;1;2021
10.0;656.813;3.5;0;0;14;1;2021
11.0;672.588;4.0;0;0;14;1;2021
12.0;675.209;4.5;0;0;14;1;2021
13.0;667.5;5.0;0;0;14;1;2021
14.0;662.884;5.5;0;0;14;1;2021
15.0;663.701;5.6;0;0;14;1;2021
16.0;669.387;5.4;0;0;14;1;2021
17.0;670.733;4.6;0;0;14;1;2021
18.0;684.444;3.5;0;0;14;1;2021
19.0;685.368;2.8;0;0;14;1;2021
20.0;671.975;2.5;0;0;14;1;2021
21.0;656.347;2.3;0;0;14;1;2021
22.0;635.747;2.9;0;0;14;1;2021
23.0;599.653;2.7;1;0;14;1;2021
0.0;556.77;2.5;1;0;15;1;2021
1.0;523.449;2.4;1;0;15;1;2021
2.0;496.782;2.5;1;0;15;1;2021
3.0;484.835;2.5;1;0;15;1;2021
4.0;479.806;2.3;1;0;15;1;2021
5.0;476.81;2.2;1;0;15;1;2021
6.0;493.905;1.8;1;0;15;1;2021
7.0;540.115;1.3;1;0;15;1;2021
8.0;596.753;0.8;1;0;15;1;2021
9.0;644.334;0.8;1;0;15;1;2021
10.0;673.725;1.5;0;0;15;1;2021
11.0;680.027;2.3;0;0;15;1;2021
12.0;681.628;3.2;0;0;15;1;2021
13.0;675.371;3.5;0;0;15;1;2021
14.0;676.364;3.6;0;0;15;1;2021
15.0;674.408;3.7;0;0;15;1;2021
16.0;668.54;3.5;0;0;15;1;2021
17.0;669.697;3.0;0;0;15;1;2021
18.0;694.272;2.5;0;0;15;1;2021
19.0;697.764;2.2;0;0;15;1;2021
20.0;681.26;1.9;0;0;15;1;2021
21.0;666.742;2.0;0;0;15;1;2021
22.0;646.591;0.8;0;0;15;1;2021
23.0;618.251;0.5;0;0;15;1;2021
0.0;577.835;1.5;0;0;16;1;2021
1.0;538.032;1.4;0;0;16;1;2021
2.0;512.805;0.6;0;0;16;1;2021
3.0;497.894;-0.3;1;0;16;1;2021
4.0;491.158;-0.1;0;0;16;1;2021
5.0;488.161;-0.8;0;0;16;1;2021
6.0;496.373;0.0;0;0;16;1;2021
7.0;517.151;0.5;0;0;16;1;2021
8.0;549.258;0.1;0;1;16;1;2021
9.0;590.489;0.1;0;1;16;1;2021
10.0;632.019;0.9;0;1;16;1;2021
11.0;663.329;1.5;0;1;16;1;2021
12.0;669.125;2.2;0;1;16;1;2021
