date,time,target,predict,temp,temp_pred,weather_fact,weather_pred
2020-12-08,5,437.589,437.9933266633825,-1.1,-2.0,"малообл, ветер","п/обл, ветер"
2020-12-08,6,454.022,454.99306765260053,-1.0,-2.0,"малообл, ветер","п/обл, ветер"
2020-12-08,7,503.435,497.9924125076815,-1.0,-2.0,"малообл, ветер","п/обл, ветер"
2020-12-08,8,559.849,557.9914983519805,-1.0,-2.0,"малообл, ветер","п/обл, ветер"
2020-12-08,9,608.004,604.990782263348,-0.7,-1.0,"п/обл, ветер","пасм, ветер"
2020-12-08,10,640.609,635.9903099495691,-0.7,-1.0,"п/обл, ветер","пасм, ветер"
2020-12-08,11,656.604,647.990127118429,-0.7,-1.0,"п/обл, ветер","пасм, ветер"
2020-12-08,12,660.103,645.9901575902855,-1.0,0.0,"п/обл, ветер","пасм, ветер"
2020-12-08,13,655.125,638.990264241784,-1.0,0.0,"п/обл, ветер","пасм, ветер"
2020-12-08,14,654.658,641.9902185339989,-1.0,0.0,"п/обл, ветер","пасм, ветер"
2020-12-08,15,657.35,641.9902185339989,-1.6,0.0,"п/обл, ветер","пасм, ветер"
2020-12-08,16,660.33,640.9902337699273,-1.6,0.0,"п/обл, легк круп.снег","пасм, ветер"
2020-12-08,17,674.39,657.2789855918904,-1.6,0.0,"п/обл, ветер","пасм, ветер"
2020-12-08,18,672.607,668.1868193983839,-2.4,0.0,"п/обл, ветер","пасм, ветер"
2020-12-08,19,666.419,660.0889427789318,-2.4,0.0,"п/обл, ветер","пасм, ветер"
2020-12-08,20,647.401,641.6132242779439,-2.4,0.0,"п/обл, ветер","пасм, ветер"
2020-12-08,21,626.56,623.4495010233466,-2.5,0.0,"п/обл, ветер","пасм, ветер"
2020-12-08,22,608.743,601.6678328923379,-2.5,0.0,"п/обл, ветер","пасм, ветер"
2020-12-08,23,572.006,565.8573785061681,-2.5,0.0,"п/обл, ветер","пасм, ветер"
2020-12-09,0,522.988,515.0,-2.6,-1.0,пасм,"ясно, ветер"
2020-12-09,1,487.923,476.0,-2.6,-1.0,пасм,"ясно, ветер"
2020-12-09,2,467.725,456.0,-2.6,-1.0,пасм,"ясно, ветер"
2020-12-09,3,456.497,445.99999999999994,-2.1,-2.0,пасм,"ясно, ветер"
2020-12-09,4,451.475,440.0,-2.1,-2.0,пасм,"ясно, ветер"
2020-12-09,5,452.421,442.00000000000006,-2.1,-2.0,пасм,"ясно, ветер"
2020-12-09,6,468.943,459.0,-2.4,-2.0,пасм,"ясно, ветер"
2020-12-09,7,512.855,499.00000000000006,-2.4,-2.0,пасм,"ясно, ветер"
2020-12-09,8,571.435,559.0,-2.4,-2.0,пасм,"ясно, ветер"
2020-12-09,9,622.018,607.0,-2.3,-1.0,пасм,"ясно, ветер"
2020-12-09,10,651.03,638.0,-2.3,-1.0,пасм,"ясно, ветер"
2020-12-09,11,666.125,648.0,-2.3,-1.0,пасм,"ясно, ветер"
2020-12-09,12,664.449,645.0,-1.7,0.0,пасм,"ясно, ветер"
2020-12-09,13,658.296,637.0,-1.7,0.0,пасм,"ясно, ветер"
2020-12-09,14,659.693,640.0,-1.7,0.0,пасм,"ясно, ветер"
2020-12-09,15,656.786,642.0,-1.9,-1.0,пасм,"обл, ветер"
2020-12-09,16,655.567,641.0,-1.9,-1.0,пасм,"обл, ветер"
2020-12-09,17,675.963,659.0,-1.9,-1.0,пасм,"обл, ветер"
2020-12-09,18,681.61,668.0,-1.7,-2.0,пасм,"обл, ветер"
2020-12-09,19,674.959,658.0,-1.7,-2.0,пасм,"обл, ветер"
2020-12-09,20,657.797,640.0,-1.7,-2.0,пасм,"обл, ветер"
2020-12-09,21,637.884,621.0,-3.3,-2.0,пасм,"обл, ветер"
2020-12-09,22,619.46,600.0,-3.3,-2.0,пасм,"обл, ветер"
2020-12-09,23,583.12,564.0,-3.3,-2.0,пасм,"обл, ветер"
2020-12-10,0,532.713,518.0000000000001,-1.9,-1.0,пасм,"пасм, ветерок"
2020-12-10,1,497.054,480.0,-1.9,-1.0,пасм,"пасм, ветерок"
2020-12-10,2,472.202,458.99999999999994,-1.9,-1.0,пасм,"пасм, ветерок"
2020-12-10,3,461.109,449.0,-2.6,-1.0,"пасм, снежок","пасм, ветерок"
2020-12-10,4,457.684,442.99999999999994,-2.6,-1.0,"пасм, снежок","пасм, ветерок"
2020-12-10,5,456.94,445.00000000000006,-2.6,-1.0,"пасм, снежок","пасм, ветерок"
2020-12-10,6,473.25,462.00000000000006,-3.2,-1.0,пасм,"пасм, ветерок"
2020-12-10,7,517.066,504.0,-3.2,-1.0,пасм,"пасм, ветерок"
2020-12-10,8,573.032,564.0,-3.2,-1.0,пасм,"пасм, ветерок"
2020-12-10,9,626.37,614.0,-2.1,0.0,пасмурно,"13%, пасм"
2020-12-10,10,661.934,643.0,-2.1,0.0,пасмурно,"13%, пасм"
2020-12-10,11,675.441,652.0,-2.1,0.0,пасмурно,"13%, пасм"
2020-12-10,12,680.209,651.0,-1.3,0.0,пасмурно,"пасм, 19% снег"
2020-12-10,13,673.157,642.0,-1.3,0.0,пасмурно,"пасм, 19% снег"
2020-12-10,14,678.639,645.0,-1.3,0.0,пасмурно,"пасм, 19% снег"
2020-12-10,15,677.481,645.0,-1.0,0.0,пасмурно,"пасм, 24% снегопад"
2020-12-10,16,675.575,646.0,-1.0,0.0,пасмурно,"пасм, 24% снегопад"
2020-12-10,17,686.165,661.0,-1.0,0.0,пасмурно,"пасм, 24% снегопад"
2020-12-10,18,685.0,668.0,-1.5,0.0,пасмурно,"пасм, 40% снегопад"
2020-12-10,19,676.881,658.0,-1.5,0.0,пасмурно,"пасм, 40% снегопад"
2020-12-10,20,654.334,640.0,-1.5,0.0,пасмурно,"пасм, 40% снегопад"
2020-12-10,21,638.556,621.0,-2.1,0.0,снег,"пасм, 24% снегопад"
2020-12-10,22,623.601,600.0,-2.1,0.0,снег,"пасм, 24% снегопад"
2020-12-10,23,587.664,564.0,-2.1,0.0,снег,"пасм, 24% снегопад"
2020-12-11,0,538.893,521.0,-1.5,0.0,снег,"пасм, 16% снег, ветер"
2020-12-11,1,499.364,486.0,-1.5,0.0,снег,"пасм, 16% снег, ветер"
2020-12-11,2,474.92,466.00000000000006,-1.5,0.0,снег,"пасм, 16% снег, ветер"
2020-12-11,3,466.826,458.0,-1.0,0.0,снег,"пасм, 24% ветер"
2020-12-11,4,462.165,451.99999999999994,-1.0,0.0,снег,"пасм, 24% ветер"
2020-12-11,5,462.406,453.00000000000006,-1.0,0.0,снег,"пасм, 24% ветер"
2020-12-11,6,480.663,470.0,-0.8,1.0,пасмурно,"пасм, 16% ветер"
2020-12-11,7,523.787,513.9999999999999,-0.8,1.0,пасмурно,"пасм, 16% ветер"
2020-12-11,8,576.293,576.0,-0.8,1.0,пасмурно,"пасм, 16% ветер"
2020-12-11,9,630.008,622.0,0.5,2.0,пасмурно,"пасм, 12%"
2020-12-11,10,663.866,646.0,0.5,2.0,пасмурно,"пасм, 12%"
2020-12-11,11,675.386,655.0,0.5,2.0,пасмурно,"пасм, 12%"
2020-12-11,12,671.729,654.0,1.1,3.0,пасмурно,"пасм, 23%"
2020-12-11,13,666.333,646.0,1.1,3.0,пасмурно,"пасм, 23%"
2020-12-11,14,668.331,650.0,1.1,3.0,пасмурно,"пасм, 23%"
2020-12-11,15,667.415,651.0,1.0,2.0,пасмурно,"пасм, 23%"
2020-12-11,16,666.532,652.0,1.0,2.0,пасмурно,"пасм, 23%"
2020-12-11,17,679.149,666.0,1.0,2.0,пасмурно,"пасм, 23%"
2020-12-11,18,679.819,670.0,0.9,2.0,пасмурно,"пасм, 17%"
2020-12-11,19,668.742,664.0,0.9,2.0,пасмурно,"пасм, 17%"
2020-12-11,20,649.713,646.0,0.9,2.0,пасмурно,"пасм, 17%"
2020-12-11,21,627.091,625.0,1.1,2.0,пасмурно,"пасм, 30% ливень"
2020-12-11,22,610.116,606.0,1.1,2.0,пасмурно,"пасм, 30% ливень"
2020-12-11,23,580.05,570.0,1.1,2.0,пасмурно,"пасм, 30% ливень"
2020-12-12,0,534.614,528.0,1.6,2.0,"пасм, ветер","пасм, 34% дождь"
2020-12-12,1,500.523,489.00000000000006,1.6,2.0,"пасм, ветер","пасм, 34% дождь"
2020-12-12,2,476.127,468.0,1.6,2.0,"пасм, ветер","пасм, 34% дождь"
2020-12-12,3,461.792,457.00000000000006,2.6,3.0,"пасм, морось","пасм, 42% дождь"
2020-12-12,4,452.485,451.0,2.6,3.0,"пасм, морось","пасм, 42% дождь"
2020-12-12,5,450.925,451.0,2.6,3.0,"пасм, морось","пасм, 42% дождь"
2020-12-12,6,459.06,458.0,1.9,2.0,"пасм, морось","пасм, 31% дождь"
2020-12-12,7,481.088,483.0,1.9,2.0,"пасм, морось","пасм, 31% дождь"
2020-12-12,8,510.12,522.0,1.9,2.0,"пасм, морось","пасм, 31% дождь"
2020-12-12,9,554.283,569.0,1.0,2.0,"пасм, ветер","пасм, 19% дождь"
2020-12-12,10,592.403,605.0,1.0,2.0,"пасм, ветер","пасм, 19% дождь"
2020-12-12,11,624.553,628.0,1.0,2.0,"пасм, ветер","пасм, 19% дождь"
2020-12-12,12,636.089,633.0,0.9,2.0,"пасм, ветер","пасм, 20% д+сн"
2020-12-12,13,631.679,627.0,0.9,2.0,"пасм, ветер","пасм, 20% д+сн"
2020-12-12,14,630.803,624.0,0.9,2.0,"пасм, ветер","пасм, 20% д+сн"
2020-12-12,15,629.287,623.0,0.3,1.0,"пасм, ветер","пасм, 33% д+сн"
2020-12-12,16,629.41,628.0,0.3,1.0,"пасм, ветер","пасм, 33% д+сн"
2020-12-12,17,646.205,647.0,0.3,1.0,"пасм, ветер","пасм, 33% д+сн"
2020-12-12,18,655.689,658.0,-0.1,1.0,"пасм, снежок","пасм, 40% д+сн"
2020-12-12,19,645.009,653.0,-0.1,1.0,"пасм, снежок","пасм, 40% д+сн"
2020-12-12,20,627.536,635.0,-0.1,1.0,"пасм, снежок","пасм, 40% д+сн"
2020-12-12,21,609.166,618.0,-0.4,1.0,"пасм, снежок","пасм, 24% д+сн"
2020-12-12,22,593.226,599.0,-0.4,1.0,"пасм, снежок","пасм, 24% д+сн"
2020-12-12,23,564.178,571.0,-0.4,1.0,"пасм, снежок","пасм, 24% д+сн"
2020-12-13,0,525.14,532.7087356899377,-0.5,1.0,"пасм, снег",пасмурно
2020-12-13,1,493.494,497.051887251486,-0.5,1.0,"пасм, снег",пасмурно
2020-12-13,2,466.643,472.2009928816858,-0.5,1.0,"пасм, снег",пасмурно
2020-12-13,3,452.428,461.10404004994166,-1.1,1.0,"пасм, снег",пасмурно
2020-12-13,4,441.094,456.08306139190904,-1.1,1.0,"пасм, снег",пасмурно
2020-12-13,5,441.474,455.0370658379752,-1.1,1.0,"пасм, снег",пасмурно
2020-12-13,6,459.164,460.1540440879558,-1.4,1.0,пасмурно,пасмурно
2020-12-13,7,471.117,475.78397765199657,-1.4,1.0,пасмурно,пасмурно
2020-12-13,8,497.315,502.9148623305628,-1.4,1.0,пасмурно,пасмурно
2020-12-13,9,528.934,534.997725960449,-0.7,1.0,пасмурно,пасмурно
2020-12-13,10,561.845,569.9975771915063,-0.7,1.0,пасмурно,пасмурно
2020-12-13,11,594.128,597.9974581763523,-0.7,1.0,пасмурно,пасмурно
2020-12-13,12,609.291,603.9974326731049,-0.1,2.0,пасмурно,"пасм, 11%"
2020-12-13,13,608.392,598.997453925811,-0.1,2.0,пасмурно,"пасм, 11%"
2020-12-13,14,605.682,600.9974454247285,-0.1,2.0,пасмурно,"пасм, 11%"
2020-12-13,15,607.325,600.9974454247285,-0.1,1.0,пасмурно,"пасм, 12%"
2020-12-13,16,610.172,607.9974156709401,-0.1,1.0,пасмурно,"пасм, 12%"
2020-12-13,17,630.013,633.9973051568685,-0.1,1.0,пасмурно,"пасм, 12%"
2020-12-13,18,646.019,650.9972328976678,0.0,1.0,"пасм, снег","пасм, 11%"
2020-12-13,19,640.387,649.997237148209,0.0,1.0,"пасм, снег","пасм, 11%"
2020-12-13,20,632.491,636.9972924052448,0.0,1.0,"пасм, снег","пасм, 11%"
2020-12-13,21,618.399,626.9973349106571,-0.1,1.0,"пасм, снег","пасм, 12%"
2020-12-13,22,598.214,607.9974156709401,-0.1,1.0,"пасм, снег","пасм, 12%"
2020-12-13,23,566.082,573.9975601893416,-0.1,1.0,"пасм, снег","пасм, 12%"
2020-12-14,0,516.773,523.0019113437829,0.0,1.0,пасмурно,"обл, 14%"
2020-12-14,1,482.461,487.9340456236771,0.0,1.0,пасмурно,"обл, 14%"
2020-12-14,2,458.322,467.73954708226154,0.0,1.0,пасмурно,"обл, 14%"
2020-12-14,3,445.535,456.5052697417514,0.0,1.0,пасмурно,"обл, 15%"
2020-12-14,4,439.412,451.4861458346818,0.0,1.0,пасмурно,"обл, 15%"
2020-12-14,5,441.079,452.43116916446473,0.0,1.0,пасмурно,"обл, 15%"
2020-12-14,6,460.049,468.95357705300916,0.5,1.0,пасмурно,"обл, 9%"
2020-12-14,7,500.066,512.8706612336968,0.5,1.0,пасмурно,"обл, 9%"
2020-12-14,8,558.028,571.4471073099279,0.5,1.0,пасмурно,"обл, 9%"
2020-12-14,9,610.75,622.0153556878499,0.9,1.0,пасмурно,"обл, 16%"
2020-12-14,10,640.009,649.3470304246741,0.9,1.0,пасмурно,"обл, 16%"
2020-12-14,11,657.819,662.1263459075279,0.9,1.0,пасмурно,"обл, 16%"
2020-12-14,12,660.135,663.5173802479809,2.1,2.0,пасмурно,"обл, 7%"
2020-12-14,13,652.839,655.8241903262661,2.1,2.0,пасмурно,"обл, 7%"
2020-12-14,14,653.104,652.8631172262793,2.1,2.0,пасмурно,"обл, 7%"
2020-12-14,15,647.1,654.2561516161077,2.1,1.0,пасмурно,"обл, 7%"
2020-12-14,16,653.158,657.3632283204842,2.1,1.0,пасмурно,"обл, 7%"
2020-12-14,17,664.383,670.2445463214732,2.1,1.0,пасмурно,"обл, 7%"
2020-12-14,18,664.889,680.8218074422294,1.2,1.0,пасмурно,"обл, 7%"
2020-12-14,19,656.995,674.8456599091255,1.2,1.0,пасмурно,"обл, 7%"
2020-12-14,20,636.728,656.1391981028604,1.2,1.0,пасмурно,"обл, 7%"
2020-12-14,21,617.066,640.403809643458,1.1,1.0,пасмурно,"обл, 7%"
2020-12-14,22,600.212,620.5023183355095,1.1,1.0,пасмурно,"обл, 7%"
2020-12-14,23,566.021,584.3604261009202,1.1,1.0,пасмурно,"обл, 7%"
2020-12-15,0,518.646,532.7053818585861,1.6,1.0,пасмурно,обл
2020-12-15,1,481.969,497.04875790876787,1.6,1.0,пасмурно,обл
2020-12-15,2,459.308,472.19801999540067,1.6,1.0,пасмурно,обл
2020-12-15,3,445.649,461.10113702792916,1.8,1.0,пасмурно,обл
2020-12-15,4,438.392,457.68017310689464,1.8,1.0,пасмурно,обл
2020-12-15,5,438.77,456.93418097445044,1.8,1.0,пасмурно,обл
2020-12-15,6,459.066,473.24900891121695,0.6,1.0,облачно,обл
2020-12-15,7,496.554,517.0575468874231,0.6,1.0,облачно,обл
2020-12-15,8,558.441,573.0279565992686,0.6,1.0,облачно,обл
2020-12-15,9,611.442,623.9934190954526,1.5,2.0,облачно,"пасм, ветерок"
2020-12-15,10,635.704,651.3241308539427,1.5,2.0,облачно,"пасм, ветерок"
2020-12-15,11,650.078,658.4600555953933,1.5,2.0,облачно,"пасм, ветерок"
2020-12-15,12,649.763,655.8880827205319,1.1,3.0,"обл, ветер","пасм, ветерок"
2020-12-15,13,644.886,649.3891512610746,1.1,3.0,"обл, ветер","пасм, ветерок"
2020-12-15,14,646.89,652.543117997977,1.1,3.0,"обл, ветер","пасм, ветерок"
2020-12-15,15,648.764,653.0791123451487,0.4,2.0,"обл, ветер","пасм, ветерок"
2020-12-15,16,649.772,655.8390832373017,0.4,2.0,"обл, ветер","пасм, ветерок"
2020-12-15,17,669.71,669.6259378351687,0.4,2.0,"обл, ветер","пасм, ветерок"
2020-12-15,18,670.662,675.0338808006626,0.7,2.0,"обл, ветер","пасм, 15% ветерок"
2020-12-15,19,661.241,667.4819604464817,0.7,2.0,"обл, ветер","пасм, 15% ветерок"
2020-12-15,20,640.672,651.1081331319482,0.7,2.0,"обл, ветер","пасм, 15% ветерок"
2020-12-15,21,624.841,629.7473584119193,1.1,2.0,"обл, ветер","пасм, 15% ветерок"
2020-12-15,22,607.739,614.2155222173832,1.1,2.0,"обл, ветер","пасм, 15% ветерок"
2020-12-15,23,571.056,579.2688907796768,1.1,2.0,"обл, ветер","пасм, 15% ветерок"
2020-12-16,0,522.505,523.0,1.7,3.0,пасмурно,"пасм, 13%"
2020-12-16,1,486.564,487.99999999999994,1.7,3.0,пасмурно,"пасм, 13%"
2020-12-16,2,465.392,468.0,1.7,3.0,пасмурно,"пасм, 13%"
2020-12-16,3,450.898,457.0,3.0,3.0,пасмурно,"пасм, 20%"
2020-12-16,4,444.896,450.99999999999994,3.0,3.0,пасмурно,"пасм, 20%"
2020-12-16,5,447.178,452.00000000000006,3.0,3.0,пасмурно,"пасм, 20%"
2020-12-16,6,456.848,469.0,3.0,3.0,"пасм, дождь","пасм, 24%"
2020-12-16,7,502.01,513.0,3.0,3.0,"пасм, дождь","пасм, 24%"
2020-12-16,8,559.734,571.0,3.0,3.0,"пасм, дождь","пасм, 24%"
2020-12-16,9,612.21,622.0,3.9,3.0,"пасм, дождь","пасм, 34%"
2020-12-16,10,636.905,649.0,3.9,3.0,"пасм, дождь","пасм, 34%"
2020-12-16,11,647.351,658.0,3.9,-3.0,"пасм, дождь","пасм, 34%"
2020-12-16,12,649.347,656.0,5.7,5.0,"пасм, морось, туман","пасм, 18%"
2020-12-16,13,644.801,649.0,5.7,5.0,"пасм, морось, туман","пасм, 18%"
2020-12-16,14,643.215,653.0,5.7,5.0,"пасм, морось, туман","пасм, 18%"
2020-12-16,15,639.006,653.0,6.0,5.0,"пасм, морось, туман","пасм, 10%"
2020-12-16,16,639.803,656.0,6.0,5.0,"пасм, морось, туман","пасм, 10%"
2020-12-16,17,649.184,670.0,6.0,5.0,"пасм, морось, туман","пасм, 10%"
2020-12-16,18,652.465,675.0,6.3,5.0,"пасм, морось, туман","пасм, 10%"
2020-12-16,19,647.522,667.0,6.3,5.0,"пасм, морось, туман","пасм, 10%"
2020-12-16,20,630.637,650.0,6.3,5.0,"пасм, морось, туман","пасм, 10%"
2020-12-16,21,614.04,627.0,3.6,5.0,облачно,"пасм, 14%"
2020-12-16,22,595.755,610.0,3.6,5.0,облачно,"пасм, 14%"
2020-12-16,23,564.578,580.0,3.6,5.0,облачно,"пасм, 14%"
2020-12-17,0,516.36,518.7931483995582,4.3,5.0,облачно,"пасм, 14%"
2020-12-17,1,477.682,484.4758156153167,4.3,5.0,облачно,"пасм, 14%"
2020-12-17,2,455.17,460.34187832419616,4.3,5.0,облачно,"пасм, 14%"
2020-12-17,3,443.361,447.55238161777163,4.7,4.0,облачно,"пасм, 14%"
2020-12-17,4,438.211,441.4331439645844,4.7,4.0,облачно,"пасм, 14%"
2020-12-17,5,436.853,443.0992086696359,4.7,4.0,облачно,"пасм, 14%"
2020-12-17,6,454.381,462.06594528188447,5.1,4.0,облачно,пасмурно
2020-12-17,7,497.492,500.0824217299825,5.1,4.0,облачно,пасмурно
2020-12-17,8,552.352,560.0217495971311,5.1,4.0,облачно,пасмурно
2020-12-17,9,601.383,611.0237303640129,5.3,3.0,облачно,пасмурно
2020-12-17,10,626.061,637.630763702908,5.3,3.0,облачно,пасмурно
2020-12-17,11,640.035,648.9232022679987,5.3,3.0,облачно,пасмурно
2020-12-17,12,640.141,649.6692312415692,5.9,3.0,облачно,пасмурно
2020-12-17,13,631.425,640.1098599837138,5.9,3.0,облачно,пасмурно
2020-12-17,14,634.085,640.4698739655977,5.9,3.0,облачно,пасмурно
2020-12-17,15,635.363,640.6128795195126,5.2,3.0,облачно,пасмурно
2020-12-17,16,638.808,642.6869600706992,5.2,3.0,облачно,пасмурно
2020-12-17,17,651.622,661.0256722923282,5.2,3.0,облачно,пасмурно
2020-12-17,18,650.851,663.6837755252374,5.3,3.0,облачно,"пасм, 17%"
2020-12-17,19,644.455,655.8064695938507,5.3,3.0,облачно,"пасм, 17%"
2020-12-17,20,628.609,636.5467216019022,5.3,3.0,облачно,"пасм, 17%"
2020-12-17,21,610.181,616.8889581522043,5.7,3.0,облачно,"пасм, 34% дождь"
2020-12-17,22,593.892,600.0343035670077,5.7,3.0,облачно,"пасм, 34% дождь"
2020-12-17,23,557.855,564.0219049513964,5.7,3.0,облачно,"пасм, 34% дождь"
2020-12-18,0,510.751,519.0,4.8,5.0,пасмурно,"пасм, 61%"
2020-12-18,1,472.535,483.99999999999994,4.8,5.0,пасмурно,"пасм, 61%"
2020-12-18,2,453.622,460.00000000000006,4.8,5.0,пасмурно,"пасм, 61%"
2020-12-18,3,444.249,448.0,4.1,4.0,дождь,"пасм, 47%"
2020-12-18,4,438.842,441.0,4.1,4.0,дождь,"пасм, 47%"
2020-12-18,5,437.318,443.0,4.1,4.0,дождь,"пасм, 47%"
2020-12-18,6,451.54,462.0,4.4,5.0,"пасм, ветер","пасм, 13%"
2020-12-18,7,495.396,498.0,4.4,5.0,"пасм, ветер","пасм, 13%"
2020-12-18,8,548.416,558.0,4.4,5.0,"пасм, ветер","пасм, 13%"
2020-12-18,9,597.238,610.0,5.5,6.0,"пасм, ветер","пасм, 12%"
2020-12-18,10,620.864,635.0,5.5,6.0,"пасм, ветер","пасм, 12%"
2020-12-18,11,635.05,646.0,5.5,6.0,"пасм, ветер","пасм, 12%"
2020-12-18,12,633.542,646.0,7.0,6.0,"пасм, ветер","пасм, 10%"
2020-12-18,13,626.039,638.0,7.0,6.0,"пасм, ветер","пасм, 10%"
2020-12-18,14,624.937,641.0,7.0,6.0,"пасм, ветер","пасм, 10%"
2020-12-18,15,623.289,640.0,6.1,6.0,"пасм, ветер","пасм, 10%"
2020-12-18,16,622.436,643.0,6.1,6.0,"пасм, ветер","пасм, 10%"
2020-12-18,17,637.632,661.0,6.1,6.0,"пасм, ветер","пасм, 10%"
2020-12-18,18,646.117,662.0,5.5,5.0,"пасм, ветер","пасм, 8%"
2020-12-18,19,639.789,654.0,5.5,5.0,"пасм, ветер","пасм, 8%"
2020-12-18,20,621.988,635.0,5.5,5.0,"пасм, ветер","пасм, 8%"
2020-12-18,21,603.183,615.0,3.4,4.0,"пасм, ветер","пасм, 8%"
2020-12-18,22,589.271,598.0,3.4,4.0,"пасм, ветер","пасм, 8%"
2020-12-18,23,559.018,561.0,3.4,4.0,"пасм, ветер","пасм, 8%"
2020-12-19,0,512.041,511.0,4.4,4.0,"пасм, туман","пасм, 12%"
2020-12-19,1,475.954,475.0,4.4,4.0,"пасм, туман","пасм, 12%"
2020-12-19,2,452.531,449.0,4.4,4.0,"пасм, туман","пасм, 12%"
2020-12-19,3,437.078,436.0,2.7,4.0,"пасм, туман","пасм, 9%"
2020-12-19,4,431.263,431.0,2.7,4.0,"пасм, туман","пасм, 9%"
2020-12-19,5,429.721,427.99999999999994,2.7,4.0,"пасм, туман","пасм, 9%"
2020-12-19,6,438.152,438.0,1.6,3.0,"ясно, дымка","пасм, 9%"
2020-12-19,7,460.683,461.99999999999994,1.6,3.0,"ясно, дымка","пасм, 9%"
2020-12-19,8,490.114,493.00000000000006,1.6,3.0,"ясно, дымка","пасм, 9%"
2020-12-19,9,535.466,540.0,3.1,3.0,"ясно, дымка",п/обл
2020-12-19,10,566.203,578.0,3.1,3.0,"ясно, дымка",п/обл
2020-12-19,11,590.602,601.0,3.1,3.0,"ясно, дымка",п/обл
2020-12-19,12,593.538,609.0,4.7,4.0,"ясно, дымка",п/обл
2020-12-19,13,586.74,604.0,4.7,4.0,"ясно, дымка",п/обл
2020-12-19,14,585.868,600.0,4.7,4.0,"ясно, дымка",п/обл
2020-12-19,15,579.109,595.0,2.2,3.0,"ясно, дымка",п/обл
2020-12-19,16,580.208,596.0,2.2,3.0,"ясно, дымка",п/обл
2020-12-19,17,605.907,615.0,2.2,3.0,"ясно, дымка",п/обл
2020-12-19,18,627.439,629.0,2.8,2.0,"ясно, дымка",п/обл
2020-12-19,19,621.407,624.0,2.8,2.0,"ясно, дымка",п/обл
2020-12-19,20,606.643,608.0,2.8,2.0,"ясно, дымка",п/обл
2020-12-19,21,589.061,589.0,1.9,1.0,облачно,п/обл
2020-12-19,22,570.022,571.0,1.9,1.0,облачно,п/обл
2020-12-19,23,544.086,543.0,1.9,1.0,облачно,п/обл
2020-12-20,0,507.841,505.0,0.8,2.0,пасмурно,п/обл
2020-12-20,1,474.399,472.0,0.8,2.0,пасмурно,п/обл
2020-12-20,2,450.704,447.0,0.8,2.0,пасмурно,п/обл
2020-12-20,3,435.22,434.0,0.7,2.0,пасмурно,п/обл
2020-12-20,4,427.728,426.0,0.7,2.0,пасмурно,п/обл
2020-12-20,5,426.075,425.0,0.7,2.0,пасмурно,п/обл
2020-12-20,6,434.15,433.0,1.0,1.0,пасмурно,п/обл
2020-12-20,7,451.209,453.0,1.0,1.0,пасмурно,п/обл
2020-12-20,8,476.6,482.00000000000006,1.0,1.0,пасмурно,п/обл
2020-12-20,9,513.135,515.9999999999999,1.9,2.0,пасмурно,п/обл
2020-12-20,10,541.814,548.0,1.9,2.0,пасмурно,п/обл
2020-12-20,11,576.443,574.0,1.9,2.0,пасмурно,п/обл
2020-12-20,12,589.71,587.0,2.8,3.0,пасмурно,обл с пр
2020-12-20,13,587.967,586.0,2.8,3.0,пасмурно,обл с пр
2020-12-20,14,589.473,583.0,2.8,3.0,пасмурно,обл с пр
2020-12-20,15,588.631,583.0,2.8,2.0,пасмурно,обл с пр
2020-12-20,16,591.977,584.0,2.8,2.0,пасмурно,обл с пр
2020-12-20,17,612.786,607.0,2.8,2.0,пасмурно,обл с пр
2020-12-20,18,629.533,624.0,2.8,2.0,пасмурно,обл с пр
2020-12-20,19,622.471,623.0,2.8,2.0,пасмурно,обл с пр
2020-12-20,20,609.152,611.0,2.8,2.0,пасмурно,обл с пр
2020-12-20,21,596.35,594.0,2.8,1.0,пасмурно,п/обл
2020-12-20,22,578.913,578.0,2.8,1.0,пасмурно,п/обл
2020-12-20,23,545.728,545.0,2.8,1.0,пасмурно,п/обл
2020-12-21,0,507.891,512.3758225468152,3.1,1.0,пасмурно,"обл, 13%"
2020-12-21,1,471.944,473.69277898043856,3.1,1.0,пасмурно,"обл, 13%"
2020-12-21,2,447.718,451.18717183858166,3.1,1.0,пасмурно,"обл, 13%"
2020-12-21,3,435.853,439.3698530385229,2.0,1.0,пасмурно,"обл, 8%"
2020-12-21,4,430.804,433.22468725817583,2.0,1.0,пасмурно,"обл, 8%"
2020-12-21,5,430.901,432.8616774651301,2.0,1.0,пасмурно,"обл, 8%"
2020-12-21,6,448.416,448.3960965427397,1.6,1.0,пасмурно,"обл, 12%"
2020-12-21,7,493.362,491.50525951413124,1.6,1.0,пасмурно,"обл, 12%"
2020-12-21,8,552.139,548.3657934612027,1.6,1.0,пасмурно,"обл, 12%"
2020-12-21,9,604.279,601.4022242440677,1.7,2.0,пасмурно,"обл, 17%"
2020-12-21,10,632.898,626.073889820462,1.7,2.0,пасмурно,"обл, 17%"
2020-12-21,11,647.621,638.0552130449271,1.7,2.0,пасмурно,"обл, 17%"
2020-12-21,12,650.126,638.1562157697139,2.4,3.0,"пасм, дождь","обл, 22%"
2020-12-21,13,644.925,631.441034611857,2.4,3.0,"пасм, дождь","обл, 22%"
2020-12-21,14,647.237,634.1041064545037,2.4,3.0,"пасм, дождь","обл, 22%"
2020-12-21,15,648.073,633.3800869223685,2.6,3.0,"пасм, дождь","обл, 16%"
